post_id,count_likes_post,count_views_post,share_likes_views_post,tfidf_mean,tfidf_max,tfidf_std,long_text,coun_word,unique_count_word,topic_covid,topic_entertainment,topic_movie,topic_politics,topic_sport,topic_tech
5568,25.0,286.0,0.08741258741258741,0.0001726971573626821,0.2608896101948004,0.004388528555978477,882,148,112,False,False,True,False,False,False
5569,33.0,284.0,0.11619718309859155,0.00020954518568556686,0.21470842550332042,0.004386923524516431,1126,203,149,False,False,True,False,False,False
5570,21.0,285.0,0.07368421052631578,0.0001886206031282336,0.40572935472689203,0.004387872999857131,1109,197,148,False,False,True,False,False,False
5572,32.0,318.0,0.10062893081761007,0.0002210063455838656,0.28417798955453816,0.004386361064710856,1614,263,192,False,False,True,False,False,False
5573,32.0,298.0,0.10738255033557047,0.00022823669387606933,0.2684642187611207,0.004385990789589989,2292,407,247,False,False,True,False,False,False
5574,37.0,322.0,0.11490683229813664,0.0002583946340440145,0.2987964731066178,0.004384317439225511,2672,450,268,False,False,True,False,False,False
5575,34.0,324.0,0.10493827160493827,0.000182819361829756,0.43431797443175424,0.004388118534832423,1125,203,148,False,False,True,False,False,False
5576,20.0,281.0,0.0711743772241993,0.0001793309712596178,0.24126977798955407,0.004388262480475247,860,147,110,False,False,True,False,False,False
5816,31.0,297.0,0.10437710437710437,0.00015564750487494726,0.3001048345449419,0.004389166327336649,641,122,92,False,False,True,False,False,False
5577,33.0,291.0,0.1134020618556701,0.0001970252645425606,0.3416425257844148,0.004387503645574737,1052,190,148,False,False,True,False,False,False
5578,35.0,323.0,0.10835913312693499,0.00020091799070615042,0.2680377522025659,0.004387327108366812,1111,191,135,False,False,True,False,False,False
5580,125.0,792.0,0.15782828282828282,0.0001519409579140121,0.30961756131204066,0.00438929620099941,633,115,84,False,False,True,False,False,False
5581,31.0,322.0,0.09627329192546584,0.000165807288503181,0.24084116486723484,0.004388794269258803,677,122,99,False,False,True,False,False,False
5582,126.0,819.0,0.15384615384615385,0.00014432753654696067,0.33741818584814454,0.004389553138645661,463,87,74,False,False,True,False,False,False
5583,43.0,342.0,0.12573099415204678,0.00022588889412791062,0.2355946617117447,0.004386112333526052,1474,230,174,False,False,True,False,False,False
5584,127.0,794.0,0.15994962216624686,0.00014398267928113093,0.24840292619156618,0.004389564463915152,488,89,68,False,False,True,False,False,False
5585,29.0,304.0,0.09539473684210527,0.00026532536923343746,0.561813015449261,0.004383903471022234,5370,953,534,False,False,True,False,False,False
5586,34.0,338.0,0.10059171597633136,0.00023286064555143863,0.447891008182601,0.004385747725822025,2305,397,261,False,False,True,False,False,False
5594,33.0,314.0,0.10509554140127389,0.00020767020087372192,0.3457712323168231,0.0043870126831898676,1760,293,183,False,False,True,False,False,False
5587,115.0,737.0,0.1560379918588874,0.00024554925682221596,0.29880656359820096,0.004385055616212153,2594,446,259,False,False,True,False,False,False
5588,26.0,304.0,0.08552631578947369,0.00023857836765195343,0.4584187864386358,0.004385440406309065,2778,484,309,False,False,True,False,False,False
5589,41.0,314.0,0.1305732484076433,0.0002094087919061234,0.2441874361711059,0.0043869300373578,1390,252,158,False,False,True,False,False,False
5590,109.0,786.0,0.138676844783715,0.00011644569059681057,0.45063004676623897,0.0043903812586085405,655,132,78,False,False,True,False,False,False
5591,33.0,299.0,0.11036789297658862,0.000270516355200163,0.37047862947875965,0.004383586214091026,3446,576,338,False,False,True,False,False,False
5592,35.0,285.0,0.12280701754385964,0.0001565721773687574,0.3143920280442979,0.004389133439310508,798,140,95,False,False,True,False,False,False
5593,41.0,333.0,0.12312312312312312,0.00021223645000474541,0.4580911244069749,0.004386794146536748,1584,282,194,False,False,True,False,False,False
5595,35.0,313.0,0.11182108626198083,0.0001537000446870201,0.23973456421186434,0.004389234955098997,645,124,87,False,False,True,False,False,False
5864,29.0,296.0,0.09797297297297297,0.00015541416502836913,0.21648380441936285,0.004389174595764928,587,104,79,False,False,True,False,False,False
5597,25.0,289.0,0.08650519031141868,0.00018959876390106463,0.3081963959342565,0.004387830842629062,1144,200,128,False,False,True,False,False,False
5599,27.0,307.0,0.08794788273615635,0.00019074519759026506,0.2635081527863047,0.004387781155025387,1072,189,130,False,False,True,False,False,False
5600,38.0,328.0,0.11585365853658537,0.00015625948975563108,0.2206235434691207,0.004389144582565148,620,120,88,False,False,True,False,False,False
5601,33.0,310.0,0.1064516129032258,0.00016760960406929062,0.3870640453211705,0.004388725807728642,943,187,127,False,False,True,False,False,False
5602,29.0,316.0,0.09177215189873418,0.00013175265876707763,0.24534473834386347,0.004389948568230327,411,71,61,False,False,True,False,False,False
5603,135.0,781.0,0.17285531370038412,0.00028861195488614154,0.3064939116923188,0.004382432011371823,3524,615,372,False,False,True,False,False,False
5604,29.0,311.0,0.0932475884244373,0.0001561461681240352,0.29944268910909466,0.004389148615503906,888,161,111,False,False,True,False,False,False
5606,32.0,314.0,0.10191082802547771,0.00013657785761430024,0.6588541781564937,0.004389801098410858,887,168,115,False,False,True,False,False,False
5607,35.0,371.0,0.09433962264150944,0.00016395629164591547,0.2139427494343715,0.00438886380846221,627,108,93,False,False,True,False,False,False
5624,30.0,310.0,0.0967741935483871,0.00014431921148838332,0.31957696487189585,0.004389553412363841,504,83,70,False,False,True,False,False,False
5608,36.0,319.0,0.11285266457680251,0.00022568240472101524,0.2901157791650823,0.004386122963050515,1590,285,184,False,False,True,False,False,False
5609,27.0,299.0,0.0903010033444816,0.00013919884108162337,0.697549388814666,0.004389718769743822,881,158,114,False,False,True,False,False,False
5610,39.0,326.0,0.1196319018404908,0.00018447384809417675,0.1924876106932025,0.004388049292586514,775,146,114,False,False,True,False,False,False
5611,32.0,322.0,0.09937888198757763,0.00016947778968519686,0.48583438731554585,0.004388654061737279,1138,214,140,False,False,True,False,False,False
5612,20.0,274.0,0.072992700729927,0.0002146690390357901,0.23605540371042266,0.004386675779959027,1460,247,169,False,False,True,False,False,False
5613,19.0,271.0,0.07011070110701106,0.00021072496126621642,0.27708046207276266,0.00438686701251577,1341,240,178,False,False,True,False,False,False
5865,28.0,325.0,0.08615384615384615,0.0001545004619034387,0.27639575571399716,0.004389206853415695,645,117,91,False,False,True,False,False,False
5614,23.0,318.0,0.07232704402515723,0.00014468958024554322,0.6265721118455486,0.0043895412197823185,1325,240,153,False,False,True,False,False,False
5615,43.0,290.0,0.1482758620689655,0.00014097113671232396,0.29409814575471266,0.004389662211766837,528,88,72,False,False,True,False,False,False
5616,26.0,281.0,0.09252669039145907,0.0002777519392123141,0.3638155958948898,0.0043831337026223015,4213,764,432,False,False,True,False,False,False
5617,27.0,273.0,0.0989010989010989,0.0001252822881007529,0.4132813763033475,0.004390137986793573,442,80,64,False,False,True,False,False,False
5618,22.0,286.0,0.07692307692307693,0.00019365319645810446,0.26178759913469785,0.004387653773294018,1134,203,140,False,False,True,False,False,False
5619,112.0,718.0,0.15598885793871867,0.00012314759496675286,0.34222312192196297,0.004390198385569107,623,104,74,False,False,True,False,False,False
5620,27.0,297.0,0.09090909090909091,0.00017846339911987868,0.3134800751536528,0.004388297848821824,1034,190,136,False,False,True,False,False,False
5621,38.0,323.0,0.11764705882352941,0.00019115875790533718,0.4202985725545587,0.004387763157244904,1420,253,165,False,False,True,False,False,False
5622,131.0,751.0,0.1744340878828229,0.00016799362942899424,0.2125376531888212,0.004388711124609474,699,138,101,False,False,True,False,False,False
5623,42.0,308.0,0.13636363636363635,0.00010506411292512782,0.39269232254024056,0.004390668369049857,255,46,39,False,False,True,False,False,False
5625,20.0,317.0,0.06309148264984227,0.000270145829829769,0.23755881927376804,0.004383609063936388,2712,480,294,False,False,True,False,False,False
5626,29.0,297.0,0.09764309764309764,0.00022312266032985687,0.5600053887317575,0.004386253922568441,2527,443,281,False,False,True,False,False,False
5627,25.0,311.0,0.08038585209003216,0.00010221071953314624,0.34456993562491744,0.004390735720082934,247,45,36,False,False,True,False,False,False
5628,35.0,321.0,0.10903426791277258,0.00017924024792518353,0.2925908104535381,0.00438826618704055,909,161,116,False,False,True,False,False,False
5629,29.0,299.0,0.09698996655518395,0.0001898052470941137,0.27060620511466904,0.004387821915594939,1122,194,130,False,False,True,False,False,False
5630,107.0,744.0,0.14381720430107528,0.00011832531314207588,0.42016329393410806,0.004390331002905078,702,137,56,False,False,True,False,False,False
5641,34.0,307.0,0.11074918566775244,0.00014254717777073935,0.49245692383347833,0.004389611315015177,707,129,91,False,False,True,False,False,False
5631,23.0,297.0,0.07744107744107744,0.00017439476074330008,0.26188062317456395,0.004388461423121429,1117,199,120,False,False,True,False,False,False
5632,25.0,317.0,0.07886435331230283,0.00016466335881347102,0.25122557057367306,0.004388837337275552,728,128,94,False,False,True,False,False,False
5633,25.0,296.0,0.08445945945945946,0.00016064790910561157,0.21511020205607634,0.004388986152188188,568,101,87,False,False,True,False,False,False
5634,38.0,317.0,0.11987381703470032,0.00029910598107741427,0.32951991877749437,0.004381728289942615,3864,669,389,False,False,True,False,False,False
5635,25.0,317.0,0.07886435331230283,0.00015982990400639365,0.2102866056637998,0.0043890160168977505,644,121,87,False,False,True,False,False,False
5636,23.0,288.0,0.0798611111111111,0.00020214338245290618,0.3108844537172438,0.004387270819966574,1529,274,179,False,False,True,False,False,False
5637,29.0,340.0,0.08529411764705883,0.0001639496242701762,0.19867351152398047,0.00438886405753258,659,107,91,False,False,True,False,False,False
5638,22.0,297.0,0.07407407407407407,0.00010005294050485109,0.2963420999146845,0.004390785419932978,233,38,35,False,False,True,False,False,False
5639,125.0,763.0,0.16382699868938402,0.00011837580886299886,0.33365821786016997,0.004390329641687025,352,73,54,False,False,True,False,False,False
5640,115.0,776.0,0.1481958762886598,0.00025323781379307824,0.296651905704895,0.0043846183191316645,2636,494,280,False,False,True,False,False,False
5642,32.0,300.0,0.10666666666666667,0.00018590790740644785,0.17576563966219913,0.004387988769899423,852,148,117,False,False,True,False,False,False
5643,25.0,330.0,0.07575757575757576,0.00015773416495438428,0.5669407669960377,0.00438909183408206,920,161,116,False,False,True,False,False,False
5644,25.0,295.0,0.0847457627118644,0.00018348651511522693,0.2690951490556045,0.004388090688849828,1125,195,132,False,False,True,False,False,False
5645,32.0,327.0,0.09785932721712538,0.00019088304711664097,0.16435701043044032,0.004387775160274641,928,148,114,False,False,True,False,False,False
5646,38.0,323.0,0.11764705882352941,0.00024085532242587284,0.37705058555711,0.004385315941692095,1886,327,230,False,False,True,False,False,False
5647,104.0,779.0,0.13350449293966624,0.00017749683732492147,0.2989179713548356,0.004388337050357381,1100,195,131,False,False,True,False,False,False
5648,86.0,743.0,0.11574697173620457,0.0001627715776809879,0.3135783065022508,0.004388907906108185,674,122,95,False,False,True,False,False,False
5649,32.0,335.0,0.0955223880597015,0.00015236126298517788,0.5292417460176968,0.00438928163146787,854,146,101,False,False,True,False,False,False
5650,37.0,295.0,0.12542372881355932,0.00015622064270343338,0.23628348086392742,0.004389145965400671,588,104,83,False,False,True,False,False,False
5651,30.0,323.0,0.09287925696594428,0.0002646132600374271,0.2330306482835417,0.004383946511696058,2121,380,254,False,False,True,False,False,False
5652,27.0,292.0,0.09246575342465753,0.00010852584501734346,0.4498269252529685,0.004390584167939723,291,56,47,False,False,True,False,False,False
5653,98.0,714.0,0.13725490196078433,0.0001514107592183261,0.3013648098714042,0.004389314522427461,665,130,88,False,False,True,False,False,False
5654,119.0,774.0,0.15374677002583978,0.00018417537493986365,0.33493785281293154,0.004388061830246408,1470,297,150,False,False,True,False,False,False
5655,25.0,296.0,0.08445945945945946,0.00017966360984251838,0.44027954219216825,0.004388248874220564,1119,184,126,False,False,True,False,False,False
5656,26.0,330.0,0.07878787878787878,0.000240302521371697,0.18926388250875514,0.004385346268314749,1651,296,209,False,False,True,False,False,False
5658,17.0,312.0,0.05448717948717949,0.00015265558117653945,0.3470013421086285,0.004389271405180516,903,151,112,False,False,True,False,False,False
5659,31.0,316.0,0.0981012658227848,0.0001920318832360576,0.20671729132544037,0.004387725031336912,1010,167,132,False,False,True,False,False,False
5660,36.0,332.0,0.10843373493975904,0.000181918886677747,0.22902004905114612,0.004388155958198114,870,156,117,False,False,True,False,False,False
5661,22.0,265.0,0.0830188679245283,0.00014151059431694968,0.42085682619601794,0.0043896448542559505,527,88,72,False,False,True,False,False,False
5662,26.0,325.0,0.08,0.00017916788090781806,0.285325896672802,0.004388269142298666,997,183,122,False,False,True,False,False,False
5663,30.0,290.0,0.10344827586206896,0.0002993571203412113,0.3172490170105428,0.004381711139418108,3342,574,364,False,False,True,False,False,False
5664,25.0,324.0,0.07716049382716049,0.00018416186505520812,0.4278635846576163,0.004388062397261356,1785,351,164,False,False,True,False,False,False
5665,28.0,321.0,0.08722741433021806,0.0001391582583149411,0.573216651284807,0.004389720056443511,881,156,112,False,False,True,False,False,False
5666,36.0,319.0,0.11285266457680251,0.00015656406120617743,0.30316221398706933,0.00438913372882831,580,111,85,False,False,True,False,False,False
5667,17.0,307.0,0.05537459283387622,0.0001746412786784345,0.29698798705081375,0.004388451619715231,943,189,115,False,False,True,False,False,False
5668,28.0,300.0,0.09333333333333334,0.00020983337444414193,0.21728519612638378,0.004386909749444255,1386,233,162,False,False,True,False,False,False
5669,24.0,300.0,0.08,0.0002825043240183297,0.4213135774407961,0.004382829964955368,3633,618,388,False,False,True,False,False,False
5670,38.0,296.0,0.12837837837837837,0.00015970710677260642,0.35956203307663626,0.004389020486947629,641,113,96,False,False,True,False,False,False
5671,107.0,785.0,0.13630573248407643,0.00023802706404752477,0.2326344002521031,0.004385470363778622,2311,399,229,False,False,True,False,False,False
5672,122.0,751.0,0.16245006657789615,0.00020527030074404161,0.2753568389931369,0.004387125630573182,1221,225,148,False,False,True,False,False,False
5673,33.0,317.0,0.10410094637223975,0.00012074646663018821,0.27184196020659684,0.0043902650814724165,343,59,51,False,False,True,False,False,False
5674,118.0,792.0,0.14898989898989898,0.00030417733241724167,0.36509484228036515,0.004381379160178133,3819,653,382,False,False,True,False,False,False
5675,39.0,339.0,0.11504424778761062,9.818370833234458e-05,0.35298239947619864,0.00439082761608991,231,42,37,False,False,True,False,False,False
5676,23.0,302.0,0.076158940397351,0.0001923287164468409,0.34500106080848647,0.00438771203016214,1194,218,147,False,False,True,False,False,False
5677,27.0,321.0,0.08411214953271028,0.00014708209971851902,0.4270798141517367,0.004389461703983995,718,122,86,False,False,True,False,False,False
5678,114.0,793.0,0.1437578814627995,0.00021044091287397598,0.2994540511806635,0.004386880647679902,1368,224,155,False,False,True,False,False,False
5679,28.0,304.0,0.09210526315789473,0.0002289350852635367,0.21389953728004388,0.004385954391182727,1543,301,188,False,False,True,False,False,False
5680,30.0,310.0,0.0967741935483871,0.0002117722649838132,0.4429557635385833,0.004386816579546416,1985,375,223,False,False,True,False,False,False
5681,22.0,315.0,0.06984126984126984,0.0001579009796242218,0.2825040035358994,0.0043890858359609914,671,113,83,False,False,True,False,False,False
5682,39.0,318.0,0.12264150943396226,0.00027985117614516824,0.32148905635361774,0.004383000172713874,3106,533,324,False,False,True,False,False,False
5683,31.0,291.0,0.10652920962199312,0.00017855547413997799,0.3070043074218175,0.004388294103345208,1014,168,116,False,False,True,False,False,False
5684,23.0,291.0,0.07903780068728522,0.00015238251586246554,0.27997115598801914,0.004389280893683965,646,102,80,False,False,True,False,False,False
5894,41.0,304.0,0.13486842105263158,0.00012054254323179116,0.4922452223776038,0.004390270685284779,357,69,55,False,False,True,False,False,False
5685,27.0,294.0,0.09183673469387756,0.0001916587449576528,0.238549581608393,0.004387741346100625,1133,205,140,False,False,True,False,False,False
5686,26.0,290.0,0.0896551724137931,0.00020403948095572435,0.34716465493221865,0.004387183046672546,1629,277,182,False,False,True,False,False,False
5687,35.0,305.0,0.11475409836065574,0.0002348520484561884,0.2560236100309173,0.00438564153917481,1934,327,206,False,False,True,False,False,False
5688,29.0,299.0,0.09698996655518395,0.000164466955619127,0.21108824841668683,0.004388844701662278,639,114,91,False,False,True,False,False,False
5689,28.0,302.0,0.09271523178807947,0.00024193400237917505,0.34628730350268844,0.004385256564135386,2157,370,240,False,False,True,False,False,False
5690,40.0,336.0,0.11904761904761904,0.00011968510846280428,0.5210761803316817,0.004390294143860059,596,109,83,False,False,True,False,False,False
5691,27.0,322.0,0.08385093167701864,0.0003461667409155715,0.37346060198383546,0.0043782617306738925,6954,1138,601,False,False,True,False,False,False
5692,117.0,788.0,0.1484771573604061,0.00027384630901812224,0.2513554164142347,0.00438337944899102,2926,524,314,False,False,True,False,False,False
5693,31.0,341.0,0.09090909090909091,0.00018593576393695292,0.23620122541376629,0.004387987589600597,1015,186,126,False,False,True,False,False,False
5694,34.0,308.0,0.11038961038961038,0.0001469363541513013,0.1959100311875673,0.004389466585204676,557,95,71,False,False,True,False,False,False
5695,29.0,324.0,0.08950617283950617,0.0002584556638159964,0.3417865131026311,0.004384313841941647,3121,534,331,False,False,True,False,False,False
5697,36.0,287.0,0.1254355400696864,0.0001813593358034679,0.28195153639757403,0.0043881791196482165,1091,198,121,False,False,True,False,False,False
5698,126.0,762.0,0.16535433070866143,0.0002438323022220402,0.3174716191284208,0.004385151423063151,2281,409,249,False,False,True,False,False,False
5699,25.0,311.0,0.08038585209003216,0.00020516507820164123,0.32304125654424226,0.004387130552592001,1401,241,167,False,False,True,False,False,False
5700,21.0,306.0,0.06862745098039216,0.0001594081410539558,0.3751650323793926,0.004389031355477585,1167,221,132,False,False,True,False,False,False
5701,125.0,771.0,0.1621271076523995,0.00018693451303530834,0.42508814069223205,0.0043879451549257015,1063,198,139,False,False,True,False,False,False
5702,29.0,298.0,0.09731543624161074,0.00020343011291741887,0.47432294787666907,0.004387211344801853,2035,376,204,False,False,True,False,False,False
5703,30.0,295.0,0.1016949152542373,0.00016634379616163855,0.3933238804716824,0.004388773967325981,850,160,114,False,False,True,False,False,False
5704,26.0,308.0,0.08441558441558442,0.00015803849167067015,0.29358661594268015,0.00438908088669486,707,128,91,False,False,True,False,False,False
5705,120.0,781.0,0.15364916773367476,0.00018333219341561471,0.22861063484270916,0.004388097139040691,872,162,120,False,False,True,False,False,False
5706,122.0,781.0,0.15620998719590268,0.00014693484030389365,0.25807513576734115,0.004389466635880099,613,126,80,False,False,True,False,False,False
5707,26.0,301.0,0.08637873754152824,0.0002010843719028309,0.23099391155754184,0.004387319485765327,1147,198,143,False,False,True,False,False,False
5708,24.0,270.0,0.08888888888888889,0.00019075499062371848,0.2731630560047411,0.0043877807292926375,1201,237,145,False,False,True,False,False,False
5709,28.0,299.0,0.09364548494983277,0.00022619902247893758,0.225992407099916,0.0043860963506322185,1811,319,209,False,False,True,False,False,False
5710,36.0,329.0,0.1094224924012158,0.00014203285594317547,0.23449575569024694,0.004389627986815319,507,97,72,False,False,True,False,False,False
5711,34.0,301.0,0.11295681063122924,0.00020678691143293272,0.2616267590949984,0.004387054406781354,1329,237,161,False,False,True,False,False,False
5712,26.0,328.0,0.07926829268292683,0.00017964417258379715,0.2740392500724101,0.004388249669977356,959,167,128,False,False,True,False,False,False
5713,36.0,316.0,0.11392405063291139,0.00021511159497969868,0.31800656331738997,0.004386654100394166,1558,287,188,False,False,True,False,False,False
5714,21.0,292.0,0.07191780821917808,0.0001446209034363488,0.27451607398840067,0.004389543482993298,581,98,75,False,False,True,False,False,False
5715,109.0,774.0,0.14082687338501293,0.00011495566472459091,0.2906487689538848,0.004390420525410681,270,54,45,False,False,True,False,False,False
5716,100.0,728.0,0.13736263736263737,0.00013554004731089743,0.3885872656267895,0.00438983326453006,570,111,75,False,False,True,False,False,False
5717,23.0,330.0,0.0696969696969697,0.00013069608118087436,0.3388093354981184,0.0043899801513405095,482,93,69,False,False,True,False,False,False
5718,107.0,805.0,0.13291925465838508,0.0002060831387600803,0.4171865392485714,0.0043870875230292,1978,367,200,False,False,True,False,False,False
5719,26.0,283.0,0.09187279151943463,0.00021502232838838342,0.2398012835282409,0.004386658476915445,1344,240,170,False,False,True,False,False,False
5720,21.0,278.0,0.07553956834532374,0.0001691763100890003,0.28499077154018365,0.004388665693682348,869,151,108,False,False,True,False,False,False
5721,26.0,315.0,0.08253968253968254,0.00012464072282031497,0.2865392178098028,0.004390156248360019,389,69,51,False,False,True,False,False,False
5722,28.0,309.0,0.09061488673139159,0.00015657793669571988,0.1922686509093611,0.004389133233856067,621,108,84,False,False,True,False,False,False
5723,28.0,315.0,0.08888888888888889,0.00015153923559110317,0.2416368700158055,0.0043893100887128205,595,110,84,False,False,True,False,False,False
5724,25.0,285.0,0.08771929824561403,0.00019385085378347797,0.5295887256800091,0.004387645045042627,1829,311,207,False,False,True,False,False,False
5725,32.0,318.0,0.10062893081761007,0.00016082981066001015,0.4451892269577966,0.00438897949036023,1611,280,168,False,False,True,False,False,False
5726,18.0,322.0,0.055900621118012424,0.00025289276609721936,0.2789758787290672,0.004384638234068504,2170,379,261,False,False,True,False,False,False
5727,33.0,312.0,0.10576923076923077,0.0001914933924148194,0.4099337095643485,0.004387748565661111,1242,212,154,False,False,True,False,False,False
5728,23.0,304.0,0.0756578947368421,0.00019412110851998256,0.2321760626173298,0.004387633096559767,1042,188,132,False,False,True,False,False,False
5729,37.0,318.0,0.11635220125786164,0.0002504781358224432,0.18053677707524407,0.004384776835629675,1785,289,213,False,False,True,False,False,False
5730,123.0,736.0,0.1671195652173913,0.00015323539301296388,0.2885561615419306,0.0043892512014155486,777,146,96,False,False,True,False,False,False
5732,21.0,304.0,0.06907894736842106,0.00019788706233067588,0.3447737109926081,0.00438746486086918,2037,383,210,False,False,True,False,False,False
5733,19.0,313.0,0.06070287539936102,0.00021410299866264344,0.4579792647290783,0.004386703443448547,2474,453,256,False,False,True,False,False,False
5734,108.0,789.0,0.13688212927756654,0.00016537227903129758,0.18833604284783384,0.0043888106821925775,710,121,91,False,False,True,False,False,False
5735,29.0,302.0,0.09602649006622517,0.00020662897132172508,0.20201352164088948,0.004387061848550827,1232,210,146,False,False,True,False,False,False
5736,29.0,304.0,0.09539473684210527,0.00013839585558341654,0.40360717316168904,0.0043897441590549455,672,123,86,False,False,True,False,False,False
5737,29.0,336.0,0.08630952380952381,0.00014056421343359253,0.5448759730017708,0.004389675260961964,670,119,89,False,False,True,False,False,False
5739,110.0,823.0,0.1336573511543135,0.00015431126271997936,0.2713339996839505,0.004389213509160547,928,185,107,False,False,True,False,False,False
5740,30.0,300.0,0.1,0.00022528119141021252,0.3099895835241018,0.004386143588574877,1905,317,200,False,False,True,False,False,False
5741,32.0,334.0,0.09580838323353294,0.00018781005692967883,0.23308088911182423,0.004387907767640036,1012,167,125,False,False,True,False,False,False
5742,30.0,333.0,0.09009009009009009,0.0002038227540521227,0.2240064087371331,0.004387193120861023,1094,191,147,False,False,True,False,False,False
5743,107.0,748.0,0.14304812834224598,0.0001836125777888858,0.23970070951364783,0.00438808541576818,886,161,119,False,False,True,False,False,False
5744,32.0,317.0,0.10094637223974763,0.0001705205958430333,0.2058597736451397,0.004388613667343369,704,124,96,False,False,True,False,False,False
5745,50.0,395.0,0.12658227848101267,0.00016832622786593231,0.3016823568407404,0.004388698380592144,798,150,109,False,False,True,False,False,False
5746,22.0,291.0,0.07560137457044673,0.0001458483491936526,0.38005878760709116,0.004389502870922533,687,114,90,False,False,True,False,False,False
5747,33.0,329.0,0.10030395136778116,0.00020741719137661098,0.421177793543871,0.004387024652714082,1543,281,190,False,False,True,False,False,False
5748,25.0,276.0,0.09057971014492754,0.0001328965916774228,0.4547808872169764,0.004389914086940679,474,87,67,False,False,True,False,False,False
5749,25.0,314.0,0.07961783439490445,0.00018888146975082953,0.3851059549333165,0.004387861778267913,1116,217,143,False,False,True,False,False,False
5750,35.0,287.0,0.12195121951219512,0.00017031625624138228,0.20894630119643479,0.004388621602241369,690,134,95,False,False,True,False,False,False
5788,27.0,310.0,0.08709677419354839,0.00018261497171274182,0.17287100686873755,0.004388127045438184,857,149,111,False,False,True,False,False,False
5751,29.0,282.0,0.10283687943262411,0.00020876171094920843,0.21879983323526,0.004386960877742271,1239,224,159,False,False,True,False,False,False
5752,34.0,296.0,0.11486486486486487,0.00023983495788752702,0.2784522713208871,0.004385371864252196,2191,420,255,False,False,True,False,False,False
5753,124.0,758.0,0.16358839050131926,0.0002564626444278428,0.2638200429538572,0.004384430876044547,2456,466,276,False,False,True,False,False,False
5754,119.0,813.0,0.14637146371463713,0.00022403495146839348,0.3155172830401076,0.004386207420462493,2018,362,213,False,False,True,False,False,False
5755,109.0,804.0,0.13557213930348258,0.00030473121618295476,0.29310575282343365,0.0043813406716076446,3304,572,344,False,False,True,False,False,False
5756,35.0,345.0,0.10144927536231885,0.00015422271581843708,0.26803888787220964,0.004389216621303313,588,113,86,False,False,True,False,False,False
5757,25.0,281.0,0.08896797153024912,0.00018039303078008567,0.3386050358938009,0.004388218949556377,1127,195,128,False,False,True,False,False,False
5758,47.0,323.0,0.14551083591331268,0.00021064410446502738,0.22540744770640525,0.004386870895758592,1210,231,164,False,False,True,False,False,False
5760,23.0,284.0,0.08098591549295775,0.00013829389439201127,0.3619822403283687,0.004389747372409212,868,156,94,False,False,True,False,False,False
5762,33.0,306.0,0.10784313725490197,0.00016510961490255358,0.41055406880226175,0.004388820571619033,766,156,100,False,False,True,False,False,False
5763,39.0,319.0,0.12225705329153605,0.00019433506684796465,0.3469583467370729,0.004387623625220476,1106,190,148,False,False,True,False,False,False
5764,38.0,313.0,0.12140575079872204,0.00015449170407845774,0.23765755068778338,0.004389207161683145,639,111,83,False,False,True,False,False,False
5765,21.0,302.0,0.0695364238410596,0.00019386175753389532,0.3495038292363679,0.004387644563289689,1206,224,145,False,False,True,False,False,False
5766,33.0,335.0,0.09850746268656717,0.00019467727141151238,0.4258910463244441,0.004387608455046492,1388,239,154,False,False,True,False,False,False
5767,33.0,307.0,0.10749185667752444,0.0002750191224106274,0.3717528048204158,0.00438330602138479,3651,644,345,False,False,True,False,False,False
5768,38.0,291.0,0.13058419243986255,0.0002626336452238507,0.4200315412285527,0.004384065551881736,4294,778,399,False,False,True,False,False,False
5769,103.0,722.0,0.14265927977839335,0.00010983370931898177,0.34224185160685794,0.004390551645419617,282,54,47,False,False,True,False,False,False
5770,26.0,324.0,0.08024691358024691,0.00013649233330240146,0.6169668253611362,0.004389803758455421,641,124,96,False,False,True,False,False,False
5908,23.0,295.0,0.07796610169491526,0.0001589874015119923,0.21738596118466474,0.004389046616403174,672,120,89,False,False,True,False,False,False
5771,27.0,296.0,0.09121621621621621,0.0001827265570618077,0.3488943526860237,0.004388122400314743,1295,249,155,False,False,True,False,False,False
5772,31.0,312.0,0.09935897435897435,0.0001803937725042237,0.4109304641227087,0.004388218919065157,1572,280,174,False,False,True,False,False,False
5773,35.0,322.0,0.10869565217391304,0.00019061606566882932,0.29152909075555267,0.0043877867667320184,1064,198,140,False,False,True,False,False,False
5775,28.0,301.0,0.09302325581395349,0.0001913783390514803,0.34754816803368177,0.004387753585394418,1348,239,160,False,False,True,False,False,False
5776,23.0,313.0,0.07348242811501597,0.00019521762499579695,0.26180672670067817,0.004387584446331567,1033,176,128,False,False,True,False,False,False
5777,19.0,286.0,0.06643356643356643,0.00026030326542078315,0.25857491753710915,0.004384204535010995,2203,398,260,False,False,True,False,False,False
5789,33.0,312.0,0.10576923076923077,0.0001743189858317977,0.26083201063171624,0.0043884644337146275,864,167,119,False,False,True,False,False,False
5779,27.0,289.0,0.09342560553633218,0.0002312980064293659,0.30916663612640766,0.004385830414758587,2174,357,221,False,False,True,False,False,False
5781,31.0,314.0,0.09872611464968153,0.00014540004173413292,0.39975131883992826,0.004389517743746276,617,114,80,False,False,True,False,False,False
5782,35.0,302.0,0.11589403973509933,0.00017421528985202958,0.34971780493332255,0.004388468551508767,899,180,119,False,False,True,False,False,False
5784,31.0,289.0,0.10726643598615918,0.00017411665695339006,0.6492671155488828,0.004388472465969344,2673,494,256,False,False,True,False,False,False
